pasta,nome_final,cod_agrupador,titulo_produto,cor_nome,confianca,arquivo,url_original,id,dt_inclusao,duplicado
ZZ_NAO_IDENTIFICADO/OUTROS/capturar/unico,01.png,,,,,capturar.png,https://chinelarialeilaneneves.cdn.magazord.com.br/img/2025/04/produto/2193/capturar.png,2193,03/04/2025 14:54:38,
ZZ_NAO_IDENTIFICADO/OUTROS/cartago-medidas/unico,01.png,,,,,cartago-medidas.png,https://chinelarialeilaneneves.cdn.magazord.com.br/img/2026/08/produto/18226/cartago-medidas.png,18226,14/08/2026 17:22:39,
ZZ_NAO_IDENTIFICADO/OUTROS/ccc/unico,01.png,,,,,ccc.png,https://chinelarialeilaneneves.cdn.magazord.com.br/img/2025/03/produto/564/ccc.png,564,21/03/2025 10:51:49,
ZZ_NAO_IDENTIFICADO/OUTROS/cccccc-1/unico,01.png,,,,,cccccc-1.png,https://chinelarialeilaneneves.cdn.magazord.com.br/img/2025/03/produto/528/cccccc-1.png,528,20/03/2025 15:54:18,
ZZ_NAO_IDENTIFICADO/OUTROS/cccccc-2/unico,01.png,,,,,cccccc-2.png,https://chinelarialeilaneneves.cdn.magazord.com.br/img/2025/03/produto/529/cccccc-2.png,529,20/03/2025 15:54:18,
ZZ_NAO_IDENTIFICADO/OUTROS/cccccccccc/unico,01.png,,,,,cccccccccc.png,https://chinelarialeilaneneves.cdn.magazord.com.br/img/2025/03/produto/530/cccccccccc.png,530,20/03/2025 15:54:18,
ZZ_NAO_IDENTIFICADO/OUTROS/cccccccccccc/unico,01.png,,,,,cccccccccccc.png,https://chinelarialeilaneneves.cdn.magazord.com.br/img/2025/03/produto/531/cccccccccccc.png,531,20/03/2025 15:54:18,
ZZ_NAO_IDENTIFICADO/OUTROS/chatgpt-image-11-de-mai-de-2026/11-35-42-1,01.png,,,,,chatgpt-image-11-de-mai-de-2026-11-35-42-1.png,https://chinelarialeilaneneves.cdn.magazord.com.br/img/2026/05/produto/15778/chatgpt-image-11-de-mai-de-2026-11-35-42-1.png,15778,11/05/2026 11:45:27,
ZZ_NAO_IDENTIFICADO/OUTROS/chatgpt-image-11-de-mai-de-2026/12-30-25-1,01.png,,,,,chatgpt-image-11-de-mai-de-2026-12-30-25-1.png,https://chinelarialeilaneneves.cdn.magazord.com.br/img/2026/05/produto/15797/chatgpt-image-11-de-mai-de-2026-12-30-25-1.png,15797,11/05/2026 12:41:30,
ZZ_NAO_IDENTIFICADO/OUTROS/copia-de-copia-de-cuidados/unico,01.png,,,,,copia-de-copia-de-cuidados.png,https://chinelarialeilaneneves.cdn.magazord.com.br/img/2025/03/produto/814/copia-de-copia-de-cuidados.png,814,24/03/2025 15:22:38,
ZZ_NAO_IDENTIFICADO/OUTROS/copia/unico,01.png,,,,,1-copia.png,https://chinelarialeilaneneves.cdn.magazord.com.br/img/2025/12/produto/12422/1-copia.png,12422,26/12/2025 11:34:04,
ZZ_NAO_IDENTIFICADO/OUTROS/cuidados-geral/unico,01.png,,,,,cuidados-geral.png,https://chinelarialeilaneneves.cdn.magazord.com.br/img/2025/03/produto/1655/cuidados-geral.png,1655,31/03/2025 12:01:53,
ZZ_NAO_IDENTIFICADO/OUTROS/curto-2/unico,01.png,,,,,curto-2.png,https://chinelarialeilaneneves.cdn.magazord.com.br/img/2025/04/produto/3215/curto-2.png,3215,09/04/2025 17:14:20,
ZZ_NAO_IDENTIFICADO/OUTROS/curto-3/unico,01.png,,,,,curto-3.png,https://chinelarialeilaneneves.cdn.magazord.com.br/img/2025/04/produto/3216/curto-3.png,3216,09/04/2025 17:14:21,
ZZ_NAO_IDENTIFICADO/OUTROS/curto/unico,01.png,,,,,curto.png,https://chinelarialeilaneneves.cdn.magazord.com.br/img/2025/04/produto/3217/curto.png,3217,09/04/2025 17:14:21,
ZZ_NAO_IDENTIFICADO/OUTROS/curto/unico,02.png,,,,,curto.png,https://chinelarialeilaneneves.cdn.magazord.com.br/img/2025/04/produto/3218/curto.png,3218,09/04/2025 17:14:48,SIM
ZZ_NAO_IDENTIFICADO/OUTROS/d/unico,01.png,,,,,d.png,https://chinelarialeilaneneves.cdn.magazord.com.br/img/2026/02/produto/14062/d.png,14062,16/02/2026 15:19:26,
ZZ_NAO_IDENTIFICADO/OUTROS/day/unico,01.png,,,,,day.png,https://chinelarialeilaneneves.cdn.magazord.com.br/img/2025/04/produto/2445/day.png,2445,04/04/2025 18:17:32,
ZZ_NAO_IDENTIFICADO/OUTROS/ddd/unico,01.png,,,,,ddd.png,https://chinelarialeilaneneves.cdn.magazord.com.br/img/2025/03/produto/457/ddd.png,457,20/03/2025 12:21:44,
ZZ_NAO_IDENTIFICADO/OUTROS/ddda-1/unico,01.png,,,,,ddda-1.png,https://chinelarialeilaneneves.cdn.magazord.com.br/img/2025/03/produto/565/ddda-1.png,565,21/03/2025 10:51:49,
ZZ_NAO_IDENTIFICADO/OUTROS/ddda-2/unico,01.png,,,,,ddda-2.png,https://chinelarialeilaneneves.cdn.magazord.com.br/img/2025/03/produto/566/ddda-2.png,566,21/03/2025 10:51:49,
ZZ_NAO_IDENTIFICADO/OUTROS/desc-01/unico,01.jpg,,,,,desc-01.jpg,https://chinelarialeilaneneves.cdn.magazord.com.br/img/2026/07/produto/17310/desc-01.jpg,17310,14/07/2026 10:43:23,
ZZ_NAO_IDENTIFICADO/OUTROS/desc-02/unico,01.jpg,,,,,desc-02.jpg,https://chinelarialeilaneneves.cdn.magazord.com.br/img/2026/07/produto/17312/desc-02.jpg,17312,14/07/2026 10:43:24,
ZZ_NAO_IDENTIFICADO/OUTROS/desc-03-redondo/unico,01.jpg,,,,,desc-03-redondo.jpg,https://chinelarialeilaneneves.cdn.magazord.com.br/img/2026/07/produto/17311/desc-03-redondo.jpg,17311,14/07/2026 10:43:24,
ZZ_NAO_IDENTIFICADO/OUTROS/desc-04-redondo/unico,01.jpg,,,,,desc-04-redondo.jpg,https://chinelarialeilaneneves.cdn.magazord.com.br/img/2026/07/produto/17313/desc-04-redondo.jpg,17313,14/07/2026 10:43:24,
ZZ_NAO_IDENTIFICADO/OUTROS/descricao/unico,01.png,,,,,descricao.png,https://chinelarialeilaneneves.cdn.magazord.com.br/img/2025/04/produto/3470/descricao.png,3470,10/04/2025 15:48:30,
ZZ_NAO_IDENTIFICADO/OUTROS/design-sem-nome-31/unico,01.png,,,,,design-sem-nome-31.png,https://chinelarialeilaneneves.cdn.magazord.com.br/img/2026/04/produto/15175/design-sem-nome-31.png,15175,20/04/2026 13:45:08,
ZZ_NAO_IDENTIFICADO/OUTROS/det-01/unico,01.jpg,,,,,det-01.jpg,https://chinelarialeilaneneves.cdn.magazord.com.br/img/2026/07/produto/17314/det-01.jpg,17314,14/07/2026 10:55:59,
ZZ_NAO_IDENTIFICADO/OUTROS/det-02/unico,01.jpg,,,,,det-02.jpg,https://chinelarialeilaneneves.cdn.magazord.com.br/img/2026/07/produto/17315/det-02.jpg,17315,14/07/2026 10:55:59,
ZZ_NAO_IDENTIFICADO/OUTROS/det-03-redondo/unico,01.jpg,,,,,det-03-redondo.jpg,https://chinelarialeilaneneves.cdn.magazord.com.br/img/2026/07/produto/17316/det-03-redondo.jpg,17316,14/07/2026 10:55:59,
ZZ_NAO_IDENTIFICADO/OUTROS/det-04-redondo/unico,01.jpg,,,,,det-04-redondo.jpg,https://chinelarialeilaneneves.cdn.magazord.com.br/img/2026/07/produto/17317/det-04-redondo.jpg,17317,14/07/2026 10:55:59,
ZZ_NAO_IDENTIFICADO/OUTROS/detalhes-add/unico,01.png,,,,,detalhes-add.png,https://chinelarialeilaneneves.cdn.magazord.com.br/img/2025/04/produto/2235/detalhes-add.png,2235,03/04/2025 17:26:01,
ZZ_NAO_IDENTIFICADO/OUTROS/detalhes-imagem/unico,01.png,,,,,detalhes-imagem.png,https://chinelarialeilaneneves.cdn.magazord.com.br/img/2026/05/produto/15622/detalhes-imagem.png,15622,05/05/2026 12:19:40,
ZZ_NAO_IDENTIFICADO/OUTROS/detalhes-lara/unico,01.png,,,,,detalhes-lara.png,https://chinelarialeilaneneves.cdn.magazord.com.br/img/2025/07/produto/10242/detalhes-lara.png,10242,07/07/2025 10:07:53,
ZZ_NAO_IDENTIFICADO/OUTROS/detalhes-lara/unico,02.png,,,,,detalhes-lara.png,https://chinelarialeilaneneves.cdn.magazord.com.br/img/2025/04/produto/3367/detalhes-lara.png,3367,10/04/2025 12:09:15,SIM
ZZ_NAO_IDENTIFICADO/OUTROS/detalhes-lara/unico,03.png,,,,,detalhes-lara.png,https://chinelarialeilaneneves.cdn.magazord.com.br/img/2025/04/produto/4748/detalhes-lara.png,4748,22/04/2025 09:19:15,SIM
ZZ_NAO_IDENTIFICADO/OUTROS/detalhes-lara2/unico,01.png,,,,,detalhes-lara2.png,https://chinelarialeilaneneves.cdn.magazord.com.br/img/2025/04/produto/3368/detalhes-lara2.png,3368,10/04/2025 12:10:14,
ZZ_NAO_IDENTIFICADO/OUTROS/fffss/unico,01.png,,,,,fffss.png,https://chinelarialeilaneneves.cdn.magazord.com.br/img/2025/03/produto/458/fffss.png,458,20/03/2025 12:21:45,
ZZ_NAO_IDENTIFICADO/OUTROS/g70-2247/128-zoom5,01.png,,,,,g70-2247-128-zoom5.png,https://chinelarialeilaneneves.cdn.magazord.com.br/img/2026/05/produto/15741/g70-2247-128-zoom5.png,15741,08/05/2026 13:44:57,
ZZ_NAO_IDENTIFICADO/OUTROS/galocha-disney-22729-unicornio-arco-iris-bff/unico,01.png,,,,,01-galocha-disney-22729-unicornio-arco-iris-bff.png,https://chinelarialeilaneneves.cdn.magazord.com.br/img/2025/05/produto/6972/01-galocha-disney-22729-unicornio-arco-iris-bff.png,6972,12/05/2025 17:21:03,
ZZ_NAO_IDENTIFICADO/OUTROS/galocha-disney-22729-unicornio-arco-iris-bff/unico,02.png,,,,,02-galocha-disney-22729-unicornio-arco-iris-bff.png,https://chinelarialeilaneneves.cdn.magazord.com.br/img/2025/05/produto/6973/02-galocha-disney-22729-unicornio-arco-iris-bff.png,6973,12/05/2025 17:21:03,
ZZ_NAO_IDENTIFICADO/OUTROS/galocha-grendene-kids-22920-barbie-raibow/unico,01.png,,,,,01-galocha-grendene-kids-22920-barbie-raibow.png,https://chinelarialeilaneneves.cdn.magazord.com.br/img/2025/05/produto/6849/01-galocha-grendene-kids-22920-barbie-raibow.png,6849,06/05/2025 09:52:39,
ZZ_NAO_IDENTIFICADO/OUTROS/galocha-grendene-kids-22920-barbie-raibow/unico,02.png,,,,,02-galocha-grendene-kids-22920-barbie-raibow.png,https://chinelarialeilaneneves.cdn.magazord.com.br/img/2025/05/produto/6850/02-galocha-grendene-kids-22920-barbie-raibow.png,6850,06/05/2025 09:52:39,
ZZ_NAO_IDENTIFICADO/OUTROS/galocha-grendene-kids-22920-barbie-raibow/unico,03.png,,,,,03-galocha-grendene-kids-22920-barbie-raibow.png,https://chinelarialeilaneneves.cdn.magazord.com.br/img/2025/05/produto/6851/03-galocha-grendene-kids-22920-barbie-raibow.png,6851,06/05/2025 09:52:39,
ZZ_NAO_IDENTIFICADO/OUTROS/geral/unico,01.png,,,,,geral.png,https://chinelarialeilaneneves.cdn.magazord.com.br/img/2026/02/produto/13401/geral.png,13401,03/02/2026 12:47:51,
ZZ_NAO_IDENTIFICADO/OUTROS/grendene-kids-medidas/unico,01.png,,,,,grendene-kids-medidas.png,https://chinelarialeilaneneves.cdn.magazord.com.br/img/2026/08/produto/18034/grendene-kids-medidas.png,18034,06/08/2026 10:25:08,
ZZ_NAO_IDENTIFICADO/OUTROS/grendha-medida/unico,01.png,,,,,grendha-medida.png,https://chinelarialeilaneneves.cdn.magazord.com.br/img/2026/08/produto/18180/grendha-medida.png,18180,14/08/2026 10:11:46,
ZZ_NAO_IDENTIFICADO/OUTROS/havainas-tube/unico,01.png,,,,,havainas-tube.png,https://chinelarialeilaneneves.cdn.magazord.com.br/img/2025/04/produto/3150/havainas-tube.png,3150,09/04/2025 15:20:31,
ZZ_NAO_IDENTIFICADO/OUTROS/imagem-do-whatsapp-de-2025/03-19-a-s-09-50-32-ecaf512c,01.jpg,,,,,imagem-do-whatsapp-de-2025-03-19-a-s-09-50-32-ecaf512c.jpg,https://chinelarialeilaneneves.cdn.magazord.com.br/img/2025/03/produto/409/imagem-do-whatsapp-de-2025-03-19-a-s-09-50-32-ecaf512c.jpg,409,19/03/2025 09:52:39,
ZZ_NAO_IDENTIFICADO/OUTROS/imagem-padrao-produto/unico,01.png,,,,,imagem-padrao-produto.png,https://chinelarialeilaneneves.cdn.magazord.com.br/img/2022/02/produto/57/imagem-padrao-produto.png,57,11/02/2022 11:50:28,
ZZ_NAO_IDENTIFICADO/OUTROS/imagem-padrao-template-quadrada/unico,01.png,,,,,imagem-padrao-template-quadrada.png,https://chinelarialeilaneneves.cdn.magazord.com.br/img/2024/01/produto/58/imagem-padrao-template-quadrada.png,58,22/01/2024 11:44:55,
ZZ_NAO_IDENTIFICADO/OUTROS/imagem1/unico,01.png,,,,,imagem1.png,https://chinelarialeilaneneves.cdn.magazord.com.br/img/2025/06/produto/9512/imagem1.png,9512,23/06/2025 10:41:05,
ZZ_NAO_IDENTIFICADO/OUTROS/imagem2/unico,01.png,,,,,imagem2.png,https://chinelarialeilaneneves.cdn.magazord.com.br/img/2025/06/produto/9513/imagem2.png,9513,23/06/2025 10:41:05,
ZZ_NAO_IDENTIFICADO/OUTROS/imagem3/unico,01.png,,,,,imagem3.png,https://chinelarialeilaneneves.cdn.magazord.com.br/img/2025/06/produto/9514/imagem3.png,9514,23/06/2025 10:41:05,
ZZ_NAO_IDENTIFICADO/OUTROS/imagem4/unico,01.png,,,,,imagem4.png,https://chinelarialeilaneneves.cdn.magazord.com.br/img/2025/06/produto/9515/imagem4.png,9515,23/06/2025 10:41:05,
ZZ_NAO_IDENTIFICADO/OUTROS/invisivel-2/unico,01.png,,,,,invisivel-2.png,https://chinelarialeilaneneves.cdn.magazord.com.br/img/2025/04/produto/3182/invisivel-2.png,3182,09/04/2025 16:28:08,
ZZ_NAO_IDENTIFICADO/OUTROS/invisivel-3/unico,01.png,,,,,invisivel-3.png,https://chinelarialeilaneneves.cdn.magazord.com.br/img/2025/04/produto/3183/invisivel-3.png,3183,09/04/2025 16:28:08,
ZZ_NAO_IDENTIFICADO/OUTROS/invisivel-4/unico,01.png,,,,,invisivel-4.png,https://chinelarialeilaneneves.cdn.magazord.com.br/img/2025/04/produto/3186/invisivel-4.png,3186,09/04/2025 16:34:51,
ZZ_NAO_IDENTIFICADO/OUTROS/invisivel/unico,01.png,,,,,invisivel.png,https://chinelarialeilaneneves.cdn.magazord.com.br/img/2025/04/produto/3184/invisivel.png,3184,09/04/2025 16:28:09,
ZZ_NAO_IDENTIFICADO/OUTROS/invisivel/unico,02.png,,,,,invisivel.png,https://chinelarialeilaneneves.cdn.magazord.com.br/img/2025/04/produto/3185/invisivel.png,3185,09/04/2025 16:30:28,SIM
ZZ_NAO_IDENTIFICADO/OUTROS/ipanema-baby-medidas/unico,01.png,,,,,ipanema-baby-medidas.png,https://chinelarialeilaneneves.cdn.magazord.com.br/img/2026/08/produto/18351/ipanema-baby-medidas.png,18351,19/08/2026 12:10:22,
ZZ_NAO_IDENTIFICADO/OUTROS/ipanema-kids/unico,01.png,,,,,ipanema-kids.png,https://chinelarialeilaneneves.cdn.magazord.com.br/img/2026/08/produto/18198/ipanema-kids.png,18198,14/08/2026 14:29:39,
ZZ_NAO_IDENTIFICADO/OUTROS/ipanema-medidas/unico,01.png,,,,,ipanema-medidas.png,https://chinelarialeilaneneves.cdn.magazord.com.br/img/2026/08/produto/18133/ipanema-medidas.png,18133,13/08/2026 10:56:25,
ZZ_NAO_IDENTIFICADO/OUTROS/magazord-cadastro-1/unico,01.png,,,,,magazord-cadastro-1.png,https://chinelarialeilaneneves.cdn.magazord.com.br/img/2025/02/produto/65/magazord-cadastro-1.png,65,19/02/2025 12:40:37,
ZZ_NAO_IDENTIFICADO/OUTROS/medio-2/unico,01.png,,,,,medio-2.png,https://chinelarialeilaneneves.cdn.magazord.com.br/img/2025/04/produto/3220/medio-2.png,3220,09/04/2025 17:29:25,
ZZ_NAO_IDENTIFICADO/OUTROS/medio-3/unico,01.png,,,,,medio-3.png,https://chinelarialeilaneneves.cdn.magazord.com.br/img/2025/04/produto/3221/medio-3.png,3221,09/04/2025 17:29:26,
ZZ_NAO_IDENTIFICADO/OUTROS/medio/unico,01.png,,,,,medio.png,https://chinelarialeilaneneves.cdn.magazord.com.br/img/2025/04/produto/3222/medio.png,3222,09/04/2025 17:29:26,
ZZ_NAO_IDENTIFICADO/OUTROS/midia-01/unico,01.jpg,,,,,midia-01.jpg,https://chinelarialeilaneneves.cdn.magazord.com.br/img/2026/07/produto/17304/midia-01.jpg,17304,13/07/2026 13:29:13,
ZZ_NAO_IDENTIFICADO/OUTROS/midia-01/unico,02.jpg,,,,,midia-01.jpg,https://chinelarialeilaneneves.cdn.magazord.com.br/img/2026/07/produto/17308/midia-01.jpg,17308,13/07/2026 13:42:30,SIM
ZZ_NAO_IDENTIFICADO/OUTROS/midia-02/unico,01.jpg,,,,,midia-02.jpg,https://chinelarialeilaneneves.cdn.magazord.com.br/img/2026/07/produto/17305/midia-02.jpg,17305,13/07/2026 13:29:13,
ZZ_NAO_IDENTIFICADO/OUTROS/midia-03/unico,01.jpg,,,,,midia-03.jpg,https://chinelarialeilaneneves.cdn.magazord.com.br/img/2026/07/produto/17306/midia-03.jpg,17306,13/07/2026 13:29:14,
ZZ_NAO_IDENTIFICADO/OUTROS/midia-04/unico,01.jpg,,,,,midia-04.jpg,https://chinelarialeilaneneves.cdn.magazord.com.br/img/2026/07/produto/17307/midia-04.jpg,17307,13/07/2026 13:29:14,
ZZ_NAO_IDENTIFICADO/OUTROS/modelo-magazord-lara-2/unico,01.png,,,,,modelo-magazord-lara-2.png,https://chinelarialeilaneneves.cdn.magazord.com.br/img/2025/08/produto/11281/modelo-magazord-lara-2.png,11281,14/08/2025 16:55:01,
ZZ_NAO_IDENTIFICADO/OUTROS/modelo-magazord-lara-2/unico,02.png,,,,,modelo-magazord-lara-2.png,https://chinelarialeilaneneves.cdn.magazord.com.br/img/2025/08/produto/11288/modelo-magazord-lara-2.png,11288,15/08/2025 11:44:12,SIM
ZZ_NAO_IDENTIFICADO/OUTROS/modelo-magazord-lara/unico,01.png,,,,,modelo-magazord-lara.png,https://chinelarialeilaneneves.cdn.magazord.com.br/img/2025/08/produto/11286/modelo-magazord-lara.png,11286,15/08/2025 10:34:55,
ZZ_NAO_IDENTIFICADO/OUTROS/modelo-magazord-lara/unico,02.png,,,,,modelo-magazord-lara.png,https://chinelarialeilaneneves.cdn.magazord.com.br/img/2025/04/produto/3506/modelo-magazord-lara.png,3506,10/04/2025 17:38:02,SIM
ZZ_NAO_IDENTIFICADO/OUTROS/novos-detalhes-224-x-224/unico,01.png,,,,,novos-detalhes-224-x-224.png,https://chinelarialeilaneneves.cdn.magazord.com.br/img/2026/07/produto/17671/novos-detalhes-224-x-224.png,17671,27/07/2026 09:51:18,
ZZ_NAO_IDENTIFICADO/OUTROS/off-white-2/unico,01.png,,,,,off-white-2.png,https://chinelarialeilaneneves.cdn.magazord.com.br/img/2026/02/produto/13373/off-white-2.png,13373,03/02/2026 10:21:05,
ZZ_NAO_IDENTIFICADO/OUTROS/rider-medida/unico,01.png,,,,,rider-medida.png,https://chinelarialeilaneneves.cdn.magazord.com.br/img/2026/08/produto/18120/rider-medida.png,18120,12/08/2026 13:18:33,
ZZ_NAO_IDENTIFICADO/OUTROS/rr/unico,01.png,,,,,rr.png,https://chinelarialeilaneneves.cdn.magazord.com.br/img/2025/03/produto/452/rr.png,452,20/03/2025 12:21:11,
ZZ_NAO_IDENTIFICADO/OUTROS/s/unico,01.png,,,,,s.png,https://chinelarialeilaneneves.cdn.magazord.com.br/img/2025/04/produto/4788/s.png,4788,22/04/2025 10:20:28,
ZZ_NAO_IDENTIFICADO/OUTROS/sem-nome/unico,,,,,,,https://chinelarialeilaneneves.cdn.magazord.com.br/https://www.youtube.com/watch?v=dmRvFA0Q9LM,15255,23/04/2026 09:46:51,
ZZ_NAO_IDENTIFICADO/OUTROS/sem-nome/unico,,,,,,,https://chinelarialeilaneneves.cdn.magazord.com.br/https://www.youtube.com/watch?v=IP6rz19BALY,15256,23/04/2026 09:56:59,SIM
ZZ_NAO_IDENTIFICADO/OUTROS/sem-nome/unico,,,,,,,https://chinelarialeilaneneves.cdn.magazord.com.br/https://www.youtube.com/watch?v=a3ZjAnTkewA,15257,23/04/2026 10:06:56,SIM
ZZ_NAO_IDENTIFICADO/OUTROS/sem-nome/unico,,,,,,,https://chinelarialeilaneneves.cdn.magazord.com.br/https://www.youtube.com/watch?v=xxb8USW4C_o,15258,23/04/2026 10:12:03,SIM
ZZ_NAO_IDENTIFICADO/OUTROS/sem-nome/unico,,,,,,,https://chinelarialeilaneneves.cdn.magazord.com.br/https://www.youtube.com/watch?v=8jfjJyEU07s,15259,23/04/2026 10:54:00,SIM
ZZ_NAO_IDENTIFICADO/OUTROS/sem-nome/unico,,,,,,,https://chinelarialeilaneneves.cdn.magazord.com.br/https://www.youtube.com/watch?v=8jfjJyEU07s,15260,23/04/2026 11:05:08,SIM
ZZ_NAO_IDENTIFICADO/OUTROS/sem-nome/unico,,,,,,,https://chinelarialeilaneneves.cdn.magazord.com.br/https://www.youtube.com/watch?v=P2ngT276sCo,15261,23/04/2026 11:07:24,SIM
ZZ_NAO_IDENTIFICADO/OUTROS/sem-nome/unico,,,,,,,https://chinelarialeilaneneves.cdn.magazord.com.br/https://www.youtube.com/watch?v=rQw13MdE2vE,15760,08/05/2026 14:59:29,SIM
ZZ_NAO_IDENTIFICADO/OUTROS/sem-nome/unico,,,,,,,https://chinelarialeilaneneves.cdn.magazord.com.br/https://www.youtube.com/watch?v=WNgHFecbhDg,15761,08/05/2026 15:01:29,SIM
ZZ_NAO_IDENTIFICADO/OUTROS/sem-nome/unico,,,,,,,https://chinelarialeilaneneves.cdn.magazord.com.br/https://www.youtube.com/watch?v=dqpQJCwKX0Q,7005,13/05/2025 11:31:56,SIM
ZZ_NAO_IDENTIFICADO/OUTROS/sem-nome/unico,,,,,,,https://chinelarialeilaneneves.cdn.magazord.com.br/https://www.youtube.com/watch?v=RYw506sgzio,7036,14/05/2025 08:49:23,SIM
ZZ_NAO_IDENTIFICADO/OUTROS/sem-nome/unico,,,,,,,https://chinelarialeilaneneves.cdn.magazord.com.br/https://www.youtube.com/watch?v=vm1jXdTWACY,7037,14/05/2025 09:52:08,SIM
ZZ_NAO_IDENTIFICADO/OUTROS/sem-nome/unico,,,,,,,https://chinelarialeilaneneves.cdn.magazord.com.br/https://www.youtube.com/watch?v=7IaaANBJwbA,7069,15/05/2025 09:09:10,SIM
ZZ_NAO_IDENTIFICADO/OUTROS/sem-nome/unico,,,,,,,https://chinelarialeilaneneves.cdn.magazord.com.br/https://www.youtube.com/watch?v=fQjl55PTARI,7079,15/05/2025 10:58:45,SIM
ZZ_NAO_IDENTIFICADO/OUTROS/sem-nome/unico,,,,,,,https://chinelarialeilaneneves.cdn.magazord.com.br/https://www.chinelarialeilaneneves.com.br/tenis-corrida-olympikus-4353-3261-voa-2-0006-preto,7105,16/05/2025 09:19:10,SIM
ZZ_NAO_IDENTIFICADO/OUTROS/sem-nome/unico,,,,,,,https://chinelarialeilaneneves.cdn.magazord.com.br/https://www.youtube.com/watch?v=X-oXGte33rE,7106,16/05/2025 09:19:28,SIM
ZZ_NAO_IDENTIFICADO/OUTROS/shinelo-dedo-dartago-12390-devilha/unico,01.png,,,,,01-shinelo-dedo-dartago-12390-devilha.png,https://chinelarialeilaneneves.cdn.magazord.com.br/img/2025/04/produto/5648/01-shinelo-dedo-dartago-12390-devilha.png,5648,24/04/2025 12:23:29,
ZZ_NAO_IDENTIFICADO/OUTROS/shinelo-dedo-dartago-12390-devilha/unico,02.png,,,,,02-shinelo-dedo-dartago-12390-devilha.png,https://chinelarialeilaneneves.cdn.magazord.com.br/img/2025/04/produto/5649/02-shinelo-dedo-dartago-12390-devilha.png,5649,24/04/2025 12:23:30,
ZZ_NAO_IDENTIFICADO/OUTROS/shinelo-dedo-dartago-12390-devilha/unico,03.png,,,,,03-shinelo-dedo-dartago-12390-devilha.png,https://chinelarialeilaneneves.cdn.magazord.com.br/img/2025/04/produto/5650/03-shinelo-dedo-dartago-12390-devilha.png,5650,24/04/2025 12:23:30,
ZZ_NAO_IDENTIFICADO/OUTROS/ssaaa/unico,01.png,,,,,ssaaa.png,https://chinelarialeilaneneves.cdn.magazord.com.br/img/2025/03/produto/453/ssaaa.png,453,20/03/2025 12:21:11,
ZZ_NAO_IDENTIFICADO/OUTROS/ssss/unico,01.png,,,,,ssss.png,https://chinelarialeilaneneves.cdn.magazord.com.br/img/2025/03/produto/454/ssss.png,454,20/03/2025 12:21:11,
ZZ_NAO_IDENTIFICADO/OUTROS/ssssaa/unico,01.png,,,,,ssssaa.png,https://chinelarialeilaneneves.cdn.magazord.com.br/img/2025/03/produto/455/ssssaa.png,455,20/03/2025 12:21:11,
ZZ_NAO_IDENTIFICADO/OUTROS/whatsapp-image-2026/04-20-at-13-05-05-1,01.jpeg,,,,,whatsapp-image-2026-04-20-at-13-05-05-1.jpeg,https://chinelarialeilaneneves.cdn.magazord.com.br/img/2026/04/produto/15181/whatsapp-image-2026-04-20-at-13-05-05-1.jpeg,15181,20/04/2026 13:56:11,
ZZ_NAO_IDENTIFICADO/OUTROS/x-500/unico,01.png,,,,,500-x-500.png,https://chinelarialeilaneneves.cdn.magazord.com.br/img/2026/04/produto/15149/500-x-500.png,15149,17/04/2026 16:18:22,
ZZ_NAO_IDENTIFICADO/OUTROS/xxx/unico,01.png,,,,,xxx.png,https://chinelarialeilaneneves.cdn.magazord.com.br/img/2025/03/produto/459/xxx.png,459,20/03/2025 12:21:45,
ZZ_NAO_IDENTIFICADO/OUTROS/yyy-3/unico,01.png,,,,,yyy-3.png,https://chinelarialeilaneneves.cdn.magazord.com.br/img/2025/03/produto/555/yyy-3.png,555,21/03/2025 09:41:52,
ZZ_NAO_IDENTIFICADO/OUTROS/yyy-4/unico,01.png,,,,,yyy-4.png,https://chinelarialeilaneneves.cdn.magazord.com.br/img/2025/03/produto/556/yyy-4.png,556,21/03/2025 09:44:00,
ZZ_NAO_IDENTIFICADO/OUTROS/zaxy-medida/unico,01.png,,,,,zaxy-medida.png,https://chinelarialeilaneneves.cdn.magazord.com.br/img/2026/08/produto/18063/zaxy-medida.png,18063,07/08/2026 13:45:07,
ZZ_NAO_IDENTIFICADO/PAPETE/papete-beira-rio-8524/107-strech,01.png,,,,,01-papete-beira-rio-8524-107-strech.png,https://chinelarialeilaneneves.cdn.magazord.com.br/img/2025/03/produto/846/01-papete-beira-rio-8524-107-strech.png,846,24/03/2025 16:36:21,
ZZ_NAO_IDENTIFICADO/PAPETE/papete-beira-rio-8524/107-strech,02.png,,,,,02-papete-beira-rio-8524-107-strech.png,https://chinelarialeilaneneves.cdn.magazord.com.br/img/2025/03/produto/847/02-papete-beira-rio-8524-107-strech.png,847,24/03/2025 16:36:21,
ZZ_NAO_IDENTIFICADO/PAPETE/papete-beira-rio-8524/107-strech,03.png,,,,,03-papete-beira-rio-8524-107-strech.png,https://chinelarialeilaneneves.cdn.magazord.com.br/img/2025/03/produto/848/03-papete-beira-rio-8524-107-strech.png,848,24/03/2025 16:36:21,
ZZ_NAO_IDENTIFICADO/PAPETE/papete-beira-rio-8524/107-strech,04.png,,,,,04-papete-beira-rio-8524-107-strech.png,https://chinelarialeilaneneves.cdn.magazord.com.br/img/2025/03/produto/849/04-papete-beira-rio-8524-107-strech.png,849,24/03/2025 16:36:22,
